18,3,209.62,253.72,88.86000000000001,39.619999999999976,1,1,1.0
19,2,460.56,307.22,95.30000000000001,46.40999999999997,1,1,1.0
19,3,209.29,253.43,89.78,39.879999999999995,1,1,1.0
20,2,439.92,307.98,100.46999999999997,49.329999999999984,1,1,1.0
20,3,209.58,253.72,89.97,39.77000000000001,1,1,1.0
21,2,423.21,310.67,101.49000000000007,49.849999999999966,1,1,1.0
21,3,209.92,253.73,91.01000000000002,40.01000000000002,1,1,1.0
22,2,406.56,314.93,101.07,49.43000000000001,1,1,1.0
22,3,210.09,254.18,90.47999999999999,39.599999999999966,1,1,1.0
23,2,387.89,317.72,104.07,50.81999999999999,1,1,1.0
23,3,209.73,254.1,91.28,39.83000000000001,1,1,1.0
24,2,368.25,319.86,108.32,53.02999999999997,1,1,1.0
24,3,210.06,254.38,90.96999999999997,39.56,1,1,1.0
25,2,348.04,321.48,112.28999999999996,55.129999999999995,1,1,1.0
25,3,210.05,254.33,91.30000000000001,39.650000000000006,1,1,1.0
26,2,329.14,325.11,113.38999999999999,55.70999999999998,1,1,1.0
26,3,209.7,254.41,91.48000000000002,39.53,1,1,1.0
27,2,309.8,328.89,114.36000000000001,56.10000000000002,1,1,1.0
27,3,209.1,254.32,92.04999999999998,39.670000000000016,1,1,1.0
28,2,289.74,332.46,115.57999999999998,56.64000000000004,1,1,1.0
28,3,208.78,254.1,92.70000000000002,39.900000000000006,1,1,1.0
29,2,268.63,336.32,117.07,57.139999999999986,1,1,1.0
29,3,208.5,254.0,92.97000000000003,39.94999999999999,1,1,1.0
30,2,246.49,338.8,121.53999999999996,59.30000000000001,1,1,1.0
30,3,208.56,254.0,92.94999999999999,39.870000000000005,1,1,1.0
31,2,224.67,342.58,123.64000000000001,60.120000000000005,1,1,1.0
31,3,208.04,253.44,93.15,39.910000000000025,1,1,1.0
32,2,201.29,345.65,128.13000000000002,62.27000000000004,1,1,1.0
32,3,208.21,253.61,93.16,39.849999999999966,1,1,1.0
33,2,178.23,349.16,131.22,63.66999999999996,1,1,1.0
33,3,208.16,253.37,93.52000000000001,39.98000000000002,1,1,1.0
34,2,153.54,352.67,135.58,65.69,1,1,1.0
34,3,207.99,253.29,93.68,40.06000000000003,1,1,1.0
35,2,130.17,356.84,139.31000000000003,67.19,1,1,1.0
35,3,208.04,253.3,94.09,40.21999999999997,1,1,1.0
36,2,104.78,361.47,142.23,68.35999999999996,1,1,1.0
36,3,208.58,253.63,93.80999999999997,40.05000000000001,1,1,1.0
37,2,79.92,367.01,143.31,68.38999999999999,1,1,1.0
37,3,208.59,253.61,94.23999999999998,40.24000000000001,1,1,1.0
38,2,53.15,371.94,145.76999999999998,69.03000000000003,1,1,1.0
38,3,208.41,253.39,94.42999999999998,40.31999999999999,1,1,1.0
39,2,25.23,376.37,150.93,70.96999999999997,1,1,1.0
39,3,208.3,253.29,94.20999999999998,40.22999999999999,1,1,1.0
40,2,0.0,380.49,156.06,73.76999999999998,1,1,1.0
40,3,208.78,253.29,93.97999999999999,40.12000000000003,1,1,1.0
41,2,0.0,384.1,140.93,76.56,1,1,1.0
41,3,208.34,253.07,94.09,40.150000000000034,1,1,1.0
42,2,0.0,387.62,127.03,79.44,1,1,1.0
42,3,208.21,252.8,94.03,40.15999999999997,1,1,1.0
43,2,0.0,393.62,103.48,71.13,1,1,1.0
43,3,208.27,252.71,94.03,40.08000000000001,1,1,1.0
44,2,0.0,401.31,80.64,64.13,1,1,1.0
44,3,209.02,252.73,94.03999999999999,40.01000000000002,1,1,1.0
45,3,209.38,253.07,93.88999999999999,39.920000000000016,1,1,1.0
46,3,208.62,252.9,94.76999999999998,40.32000000000002,1,1,1.0
47,3,208.57,252.73,95.11000000000001,40.50000000000003,1,1,1.0
48,3,208.17,252.71,94.35,40.150000000000006,1,1,1.0
49,3,208.38,252.92,94.19,40.07000000000002,1,1,1.0
50,3,207.19,252.59,95.64999999999998,40.79999999999998,1,1,1.0
51,3,207.4,252.46,95.35,40.74999999999997,1,1,1.0
52,3,207.34,252.64,94.77000000000001,40.48000000000002,1,1,1.0
53,3,207.62,252.93,93.82999999999998,40.06999999999999,1,1,1.0
54,3,208.0,253.23,93.55000000000001,39.91999999999999,1,1,1.0
55,3,208.17,253.45,93.60999999999999,39.910000000000025,1,1,1.0
56,3,208.43,253.72,93.67000000000002,39.849999999999994,1,1,1.0
57,3,208.95,254.02,93.38999999999999,39.72,1,1,1.0
57,4,928.43,225.48,29.31000000000006,63.52000000000001,1,1,1.0
58,3,208.98,254.33,93.53999999999999,39.78,1,1,1.0
58,4,925.22,226.53,30.120000000000005,64.82000000000002,1,1,1.0
59,3,208.8,254.66,93.05000000000001,39.58000000000001,1,1,1.0
59,4,922.11,226.38,31.309999999999945,66.56,1,1,1.0
60,3,209.07,254.74,92.93,39.539999999999964,1,1,1.0
60,4,918.55,226.65,32.870000000000005,68.47999999999999,1,1,1.0
61,3,209.52,255.14,92.54999999999998,39.360000000000014,1,1,1.0
61,4,915.08,226.5,34.139999999999986,68.95999999999998,1,1,1.0
62,3,209.78,255.53,91.99999999999997,39.099999999999994,1,1,1.0
62,4,911.84,227.02,36.10000000000002,70.28,1,1,1.0
63,3,209.82,255.7,92.26999999999998,39.170000000000016,1,1,1.0
63,4,908.74,227.87,38.569999999999936,72.15999999999997,1,1,1.0
64,3,209.27,255.86,92.52000000000001,39.22999999999996,1,1,1.0
64,4,904.29,228.69,41.110000000000014,73.06,1,1,1.0
65,3,209.78,256.26,91.88000000000002,38.910000000000025,1,1,1.0
65,4,899.6,229.01,44.20999999999992,74.21000000000004,1,1,1.0
66,3,209.68,256.52,91.94,38.900000000000034,1,1,1.0
66,4,894.55,230.6,47.210000000000036,74.26000000000002,1,1,1.0
67,3,209.56,256.34,92.5,39.08000000000004,1,1,1.0
67,4,889.5,231.89,50.72000000000003,74.53000000000003,1,1,1.0
68,3,209.51,256.28,92.94,39.24000000000001,1,1,1.0
68,4,884.52,232.16,55.139999999999986,75.95000000000002,1,1,1.0
69,3,209.52,256.54,92.25999999999996,38.94,1,1,1.0
69,4,879.18,232.98,59.29000000000008,76.26000000000002,1,1,1.0
70,3,209.24,256.7,92.25,38.93000000000001,1,1,1.0
70,4,873.78,233.41,64.47000000000003,77.88000000000002,1,1,1.0
71,3,209.3,256.61,92.69999999999999,39.14999999999998,1,1,1.0
71,4,867.31,233.65,70.08000000000004,79.66999999999999,1,1,1.0
72,3,209.37,256.67,93.21999999999997,39.389999999999986,1,1,1.0
72,4,860.4,234.37,75.93000000000006,81.21999999999997,1,1,1.0
73,3,209.25,256.99,92.94,39.289999999999964,1,1,1.0
73,4,852.2,234.54,81.94999999999993,82.18000000000004,1,1,1.0
74,3,209.56,257.05,93.36000000000001,39.46999999999997,1,1,1.0
74,4,846.55,233.86,88.82000000000005,84.44,1,1,1.0
75,3,210.1,257.47,93.38000000000002,39.41999999999996,1,1,1.0
75,4,840.7,234.79,94.53999999999996,85.18000000000004,1,1,1.0
76,3,209.84,257.3,93.22999999999999,39.31999999999999,1,1,1.0
76,4,833.81,235.18,101.43000000000006,86.96999999999997,1,1,1.0
77,3,209.74,257.51,93.61000000000001,39.5,1,1,1.0
77,4,827.31,235.12,108.61000000000001,89.07,1,1,1.0
77,5,790.22,257.55,21.370000000000005,28.5,1,1,1.0
78,3,209.79,257.51,93.43000000000004,39.35000000000002,1,1,1.0
78,4,819.53,235.32,115.37,90.35000000000002,1,1,1.0
78,5,780.7,260.3,23.59999999999991,26.099999999999966,1,1,1.0
79,3,209.46,257.65,93.45000000000002,39.360000000000014,1,1,1.0
79,4,812.07,235.75,122.27999999999997,91.89999999999998,1,1,1.0
79,5,771.7,260.3,32.59999999999991,26.099999999999966,1,1,1.0
80,3,208.34,257.41,93.27000000000001,39.27999999999997,1,1,1.0
80,4,802.57,237.54,128.4699999999999,92.81000000000003,1,1,1.0
80,5,760.6,260.3,43.69999999999993,29.30000000000001,1,1,1.0
81,3,208.0,257.27,92.94999999999999,39.150000000000034,1,1,1.0
81,4,791.84,237.9,135.83999999999992,95.02000000000001,1,1,1.0
81,5,749.46,260.98,43.69999999999993,29.299999999999955,1,1,1.0
82,3,208.58,257.21,93.16999999999999,39.24000000000001,1,1,1.0
82,4,782.15,238.01,142.0,96.35000000000002,1,1,1.0
82,5,738.33,261.66,43.69999999999993,29.299999999999955,1,1,1.0
83,3,208.13,256.96,93.41000000000003,39.34000000000003,1,1,1.0
83,4,772.87,238.61,147.92999999999995,97.62,1,1,1.0
83,5,727.19,262.35,43.69999999999993,29.299999999999955,1,1,1.0
84,3,208.19,256.73,93.58999999999997,39.44999999999999,1,1,1.0
84,4,763.03,240.06,152.89999999999998,98.43,1,1,1.0
84,5,718.08,262.75,42.24000000000001,29.329999999999984,1,1,1.0
85,3,207.88,256.59,93.73000000000002,39.54000000000002,1,1,1.0
85,4,753.07,242.65,155.13,97.47999999999999,1,1,1.0
85,5,708.97,263.15,40.789999999999964,29.370000000000005,1,1,1.0
86,3,208.23,256.53,93.66999999999999,39.53000000000003,1,1,1.0
86,4,742.96,243.78,159.3499999999999,97.97999999999999,1,1,1.0
86,5,699.87,263.55,39.32000000000005,29.409999999999968,1,1,1.0
87,3,208.66,256.48,93.39000000000001,39.39999999999998,1,1,1.0
87,4,731.69,242.94,167.0999999999999,100.94,1,1,1.0
87,5,690.29,264.5,40.17000000000007,30.05000000000001,1,1,1.0
88,3,208.96,256.13,93.91999999999999,39.60000000000002,1,1,1.0
88,4,721.98,243.87,170.61,101.01999999999998,1,1,1.0
88,5,680.48,264.4,41.72000000000003,31.02000000000004,1,1,1.0
89,3,209.22,256.07,93.73999999999998,39.44999999999999,1,1,1.0
89,4,708.1,244.55,178.02999999999997,104.09999999999997,1,1,1.0
89,5,667.73,265.24,42.460000000000036,31.480000000000018,1,1,1.0
89,6,881.3,240.8,20.40000000000009,37.599999999999966,1,1,1.0
90,3,208.4,256.16,94.03,39.56,1,1,1.0
90,4,695.78,244.99,184.80000000000007,106.87,1,1,1.0
90,5,656.1,266.73,42.34000000000003,31.149999999999977,1,1,1.0
90,6,875.28,241.9,19.040000000000077,37.599999999999994,1,1,1.0
91,3,209.01,256.28,93.13999999999999,39.14000000000004,1,1,1.0
91,4,683.85,245.85,189.62,108.6,1,1,1.0
91,5,644.46,266.36,44.73000000000002,32.77999999999997,1,1,1.0
91,6,869.27,243.01,17.670000000000073,37.60000000000002,1,1,1.0
92,3,209.07,256.28,92.76999999999998,38.97000000000003,1,1,1.0
92,4,672.63,246.94,194.14999999999998,109.98000000000002,1,1,1.0
92,5,635.07,266.06,46.09999999999991,33.24000000000001,1,1,1.0
92,6,863.25,244.11,16.309999999999945,37.599999999999966,1,1,1.0
93,3,208.98,256.11,92.6,38.879999999999995,1,1,1.0
93,4,662.03,247.39,198.01,111.02000000000004,1,1,1.0
93,5,625.68,265.76,47.47000000000003,33.69999999999999,1,1,1.0
93,6,857.23,245.21,14.949999999999932,37.599999999999994,1,1,1.0
94,3,209.04,256.11,92.46000000000001,38.80000000000001,1,1,1.0
94,4,649.65,245.47,207.33000000000004,115.64000000000001,1,1,1.0
94,5,611.09,266.26,51.120000000000005,35.69999999999999,1,1,1.0
94,6,851.22,246.31,13.579999999999927,37.60000000000002,1,1,1.0
95,3,208.61,256.03,92.64999999999998,38.93000000000001,1,1,1.0
95,4,636.66,246.34,214.16000000000008,119.01000000000002,1,1,1.0
95,5,602.06,266.84,52.09000000000003,34.99000000000001,1,1,1.0
95,6,845.2,247.42,12.219999999999914,37.599999999999994,1,1,1.0
96,3,208.04,255.75,93.4,39.31,1,1,1.0
96,4,625.63,246.89,218.45000000000005,120.97000000000003,1,1,1.0
96,5,591.27,267.32,53.60000000000002,34.45999999999998,1,1,1.0
96,6,830.64,247.85,17.07000000000005,36.07000000000002,1,1,1.0
97,3,208.71,255.74,93.31999999999996,39.25999999999999,1,1,1.0
97,4,613.3,247.02,224.12,123.78,1,1,1.0
97,5,578.74,267.36,57.0,35.20999999999998,1,1,1.0
97,6,816.08,248.28,21.91999999999996,34.54999999999998,1,1,1.0
98,3,209.32,255.48,94.63,39.72,1,1,1.0
98,4,600.84,248.61,227.51999999999998,125.28999999999996,1,1,1.0
98,5,566.67,268.58,58.460000000000036,34.710000000000036,1,1,1.0
98,6,801.52,248.71,26.769999999999982,33.03,1,1,1.0
99,3,209.45,255.7,94.80000000000001,39.75,1,1,1.0
99,4,588.09,249.08,232.39,127.69999999999996,1,1,1.0
99,5,554.44,269.43,59.86999999999989,34.40999999999997,1,1,1.0
99,6,786.95,249.14,31.629999999999995,31.5,1,1,1.0
100,3,209.5,255.39,95.07,39.77000000000004,1,1,1.0
100,4,572.95,249.51,239.24,131.2,1,1,1.0
100,5,542.4,270.03,63.52999999999997,34.700000000000045,1,1,1.0
100,6,772.39,249.57,36.48000000000002,29.980000000000018,1,1,1.0
101,3,208.31,255.13,94.94999999999999,39.72000000000003,1,1,1.0
101,4,557.81,249.01,246.12,134.84000000000003,1,1,1.0
101,5,527.44,270.74,66.81999999999994,35.170000000000016,1,1,1.0
101,6,757.83,250.0,41.32999999999993,28.45999999999998,1,1,1.0
102,3,208.1,255.24,94.72,39.65999999999997,1,1,1.0
102,4,545.45,249.6,249.45999999999992,136.46,1,1,1.0
102,5,512.22,271.14,68.97000000000003,35.03000000000003,1,1,1.0
102,6,743.27,250.43,46.180000000000064,26.930000000000007,1,1,1.0
103,3,207.69,255.35,94.44,39.66,1,1,1.0
103,4,533.24,252.79,250.51999999999998,136.39000000000001,1,1,1.0
103,5,498.28,270.71,74.59000000000003,36.650000000000034,1,1,1.0
103,6,728.71,250.86,51.02999999999997,25.409999999999968,1,1,1.0
104,3,207.29,255.11,95.01000000000002,40.05000000000001,1,1,1.0
104,4,521.19,254.34,253.5999999999999,137.59,1,1,1.0
104,5,484.12,271.79,77.53999999999996,36.94,1,1,1.0
104,6,714.15,251.29,55.879999999999995,23.880000000000024,1,1,1.0
105,3,206.96,255.05,95.01000000000002,40.19,1,1,1.0
105,4,506.52,254.54,260.75,141.25000000000003,1,1,1.0
105,5,463.42,272.59,76.74999999999994,36.51000000000005,1,1,1.0
105,6,699.58,251.72,60.74000000000001,22.359999999999985,1,1,1.0
106,3,206.52,254.86,94.35999999999999,40.120000000000005,1,1,1.0
106,4,495.41,257.94,259.09,139.41000000000003,1,1,1.0
106,7,0.09,280.44,20.67,20.610000000000014,1,1,1.0
106,5,449.72,272.72,78.77999999999997,36.849999999999966,1,1,1.0
106,6,685.02,252.15,65.59000000000003,20.840000000000003,1,1,1.0
107,3,207.5,254.99,94.14999999999998,40.06,1,1,1.0
107,4,483.11,259.22,263.28,140.95999999999998,1,1,1.0
107,7,0.18,280.09,20.84,20.78000000000003,1,1,1.0
107,5,440.07,274.22,79.51000000000005,36.02999999999997,1,1,1.0
107,6,670.46,252.58,70.42999999999995,19.309999999999974,1,1,1.0
108,3,208.02,255.08,93.98999999999998,40.059999999999974,1,1,1.0
108,4,462.44,257.96,276.25000000000006,147.60000000000002,1,1,1.0
108,7,0.0,279.15,21.81,22.120000000000005,1,1,1.0
108,5,424.71,274.98,83.37,37.0,1,1,1.0
108,6,655.9,253.02,75.27999999999997,17.78,1,1,1.0
109,3,208.45,255.27,93.32999999999998,39.78999999999999,1,1,1.0
109,4,442.53,256.7,290.34000000000003,155.42000000000002,1,1,1.0
109,7,0.0,280.15,20.81,20.860000000000014,1,1,1.0
109,5,411.23,275.57,85.84999999999997,37.18000000000001,1,1,1.0
109,6,643.21,254.04,78.46999999999991,18.57000000000002,1,1,1.0
110,3,208.82,255.35,92.31,39.28,1,1,1.0
110,4,422.53,257.63,297.58000000000004,158.69,1,1,1.0
110,7,0.0,280.08,20.22,20.53000000000003,1,1,1.0
110,5,397.94,276.3,87.50999999999999,37.00999999999999,1,1,1.0
110,6,630.52,255.06,81.64999999999998,19.360000000000014,1,1,1.0
111,3,208.78,255.5,92.05999999999997,39.079999999999984,1,1,1.0
111,4,406.01,258.43,305.37,162.70999999999998,1,1,1.0
111,7,0.0,279.8,21.05,21.099999999999966,1,1,1.0
111,5,382.6,277.47,90.25999999999999,37.36999999999995,1,1,1.0
111,6,617.83,256.08,84.82999999999993,20.150000000000034,1,1,1.0
112,3,209.07,255.52,92.31,39.150000000000006,1,1,1.0
112,4,388.9,265.25,306.53,162.08999999999997,1,1,1.0
112,7,0.0,279.82,21.18,21.25999999999999,1,1,1.0
112,8,918.5,214.82,40.00999999999999,55.00999999999999,1,1,1.0
112,5,366.71,278.05,93.98000000000002,38.289999999999964,1,1,1.0
112,6,605.15,257.09,88.0,20.950000000000045,1,1,1.0
113,3,208.99,255.57,92.15999999999997,39.05000000000001,1,1,1.0
113,4,369.52,266.08,315.33000000000004,165.77000000000004,1,1,1.0
113,7,0.23,280.0,20.97,20.95999999999998,1,1,1.0
113,8,916.95,215.68,40.07999999999993,54.94,1,1,1.0
113,5,347.91,278.35,102.75,41.77999999999997,1,1,1.0
113,6,592.46,258.11,91.17999999999995,21.74000000000001,1,1,1.0
114,3,208.83,255.41,93.27000000000001,39.56000000000003,1,1,1.0
114,4,351.85,268.8,320.51,167.14999999999998,1,1,1.0
114,7,0.52,281.17,19.78,19.680000000000007,1,1,1.0
114,8,914.1,215.16,41.26999999999998,56.20000000000002,1,1,1.0
114,5,332.79,278.68,104.13,42.06999999999999,1,1,1.0
114,6,579.77,259.13,94.37,22.53000000000003,1,1,1.0
115,3,208.58,255.37,93.16999999999999,39.56,1,1,1.0
115,4,332.0,269.55,331.20000000000005,171.76999999999998,1,1,1.0
115,7,0.0,279.85,21.03,21.139999999999986,1,1,1.0
115,8,911.27,215.0,42.40999999999997,57.079999999999984,1,1,1.0
115,5,317.55,279.71,105.25,42.360000000000014,1,1,1.0
115,6,560.77,258.86,102.13999999999999,24.44999999999999,1,1,1.0
116,3,209.19,255.52,92.54000000000002,39.23999999999998,1,1,1.0
116,4,311.98,265.6,344.76,178.84999999999997,1,1,1.0
116,7,0.04,280.53,20.85,20.82000000000005,1,1,1.0
116,8,908.32,215.14,43.489999999999895,57.49000000000001,1,1,1.0
116,5,304.94,280.67,101.56,40.30000000000001,1,1,1.0
116,6,545.07,259.86,105.12,25.269999999999982,1,1,1.0
117,3,209.11,255.39,92.21999999999997,39.06999999999999,1,1,1.0
117,4,291.33,268.98,350.77000000000004,181.07999999999998,1,1,1.0
117,7,0.11,280.49,20.55,20.49000000000001,1,1,1.0
117,8,905.27,215.47,44.960000000000036,58.03,1,1,1.0
117,5,287.58,280.8,105.61000000000001,41.610000000000014,1,1,1.0
117,6,532.64,260.66,110.12,26.789999999999964,1,1,1.0
118,3,210.07,255.54,91.35000000000002,38.54999999999998,1,1,1.0
118,4,274.78,275.92,352.4200000000001,180.5,1,1,1.0
118,7,0.0,279.49,21.27,21.680000000000007,1,1,1.0
118,8,901.45,216.3,46.5,58.00999999999999,1,1,1.0
118,5,273.03,281.56,104.04000000000002,40.44999999999999,1,1,1.0
118,6,505.78,261.21,122.55000000000007,30.03000000000003,1,1,1.0
119,3,210.31,255.97,91.11000000000001,38.34,1,1,1.0
119,4,255.27,278.07,362.70000000000005,185.3,1,1,1.0
119,7,0.0,280.11,21.12,21.44999999999999,1,1,1.0
119,8,897.59,216.88,48.45999999999992,58.04000000000002,1,1,1.0
119,5,256.56,283.74,106.79000000000002,41.15999999999997,1,1,1.0
119,6,484.14,261.77,131.83000000000004,32.670000000000016,1,1,1.0
120,3,210.77,255.83,90.68999999999997,38.03,1,1,1.0
120,4,237.42,282.22,368.4100000000001,186.96999999999997,1,1,1.0
120,7,0.0,280.52,21.18,21.50999999999999,1,1,1.0
120,8,892.2,217.43,50.65999999999997,58.349999999999966,1,1,1.0
120,5,242.43,285.52,104.76999999999998,39.80000000000001,1,1,1.0
120,6,470.21,263.51,126.67000000000002,31.53000000000003,1,1,1.0
121,3,211.1,255.9,90.08000000000001,37.59,1,1,1.0
121,4,221.27,288.28,372.15999999999997,187.90000000000003,1,1,1.0
121,7,0.0,280.47,21.52,22.0,1,1,1.0
121,8,886.38,217.58,52.690000000000055,58.53,1,1,1.0
121,5,225.7,286.74,105.98000000000002,39.789999999999964,1,1,1.0
121,6,454.36,264.71,130.77999999999997,32.93000000000001,1,1,1.0
122,3,212.18,255.92,88.36000000000001,36.62000000000003,1,1,1.0
122,4,197.64,293.69,377.63,188.87,1,1,1.0
122,7,0.0,277.35,22.98,25.439999999999998,1,1,1.0
122,8,880.69,218.09,54.83999999999992,58.809999999999974,1,1,1.0
122,5,207.63,286.62,110.32999999999998,41.20999999999998,1,1,1.0
122,6,429.79,265.36,137.22999999999996,35.47999999999996,1,1,1.0
123,3,211.79,256.28,89.60999999999999,37.0,1,1,1.0
123,4,172.54,296.52,387.98,192.49,1,1,1.0
123,8,873.55,218.38,57.200000000000045,59.19999999999999,1,1,1.0
123,5,188.29,286.57,115.38000000000002,43.00999999999999,1,1,1.0
123,6,413.75,265.71,143.26999999999998,37.910000000000025,1,1,1.0
124,3,209.54,256.17,92.93000000000004,38.41999999999996,1,1,1.0
124,4,149.49,299.31,399.05999999999995,196.79000000000002,1,1,1.0
124,8,866.9,218.9,59.23000000000002,59.49999999999997,1,1,1.0
124,5,169.56,287.41,119.18,44.42999999999995,1,1,1.0
124,6,400.86,266.33,148.76,40.22000000000003,1,1,1.0
125,3,208.46,256.1,94.41999999999999,39.120000000000005,1,1,1.0
125,4,123.77,300.79,411.76,201.93,1,1,1.0
125,8,861.28,219.22,61.00999999999999,59.650000000000006,1,1,1.0
125,5,153.55,289.41,119.44,44.39999999999998,1,1,1.0
125,6,385.66,267.02,154.32,42.72000000000003,1,1,1.0
126,3,208.27,255.97,94.66,39.309999999999974,1,1,1.0
126,4,94.61,303.05,423.71000000000004,206.07999999999998,1,1,1.0
126,8,854.0,219.16,63.690000000000055,60.609999999999985,1,1,1.0
126,5,134.64,290.58,122.62,45.52000000000004,1,1,1.0
126,6,370.63,268.03,155.45000000000005,44.03000000000003,1,1,1.0
127,3,208.8,256.2,94.20999999999998,39.23000000000002,1,1,1.0
127,4,64.76,306.02,437.33,210.78999999999996,1,1,1.0
127,8,847.95,219.32,65.75,60.889999999999986,1,1,1.0
127,5,117.47,292.2,123.12,45.59000000000003,1,1,1.0
127,6,355.48,268.64,159.01999999999998,46.210000000000036,1,1,1.0
128,3,209.19,256.6,93.95999999999998,39.20999999999998,1,1,1.0
128,4,35.86,308.06,457.13,219.29000000000002,1,1,1.0
128,8,840.82,219.63,67.71999999999991,61.14999999999998,1,1,1.0
128,5,99.75,293.75,124.25,45.910000000000025,1,1,1.0
128,6,342.48,269.01,157.09999999999997,46.69,1,1,1.0
129,3,208.91,256.62,94.06000000000003,39.339999999999975,1,1,1.0
129,4,9.35,309.84,473.40999999999997,226.55,1,1,1.0
129,8,833.83,219.74,70.12,61.920000000000016,1,1,1.0
129,5,81.97,294.78,125.75999999999999,46.35000000000002,1,1,1.0
129,6,326.48,269.77,159.95,48.73000000000002,1,1,1.0
130,3,211.11,256.49,93.39999999999998,39.379999999999995,1,1,1.0
130,4,0.0,311.81,472.73,228.19,1,1,1.0
130,8,826.98,220.18,71.89999999999998,62.15999999999997,1,1,1.0
130,5,63.44,296.75,126.36000000000001,46.379999999999995,1,1,1.0
130,6,312.62,270.55,160.38,49.96999999999997,1,1,1.0
131,3,219.5,256.82,90.01999999999998,38.879999999999995,1,1,1.0
131,4,0.0,313.48,463.6,226.51999999999998,1,1,1.0
131,8,821.0,220.67,73.88,62.76000000000002,1,1,1.0
131,5,45.49,298.86,125.63,45.75999999999999,1,1,1.0
131,6,300.47,272.03,155.78999999999996,49.51000000000005,1,1,1.0
132,3,223.18,256.86,87.92000000000002,38.90999999999997,1,1,1.0
132,4,0.0,317.0,450.78,223.0,1,1,1.0
132,8,813.42,221.2,75.75999999999999,63.27000000000004,1,1,1.0
132,5,25.72,300.85,128.77,46.75999999999999,1,1,1.0
132,6,286.02,272.62,154.34000000000003,50.01999999999998,1,1,1.0
133,3,219.75,256.9,87.36000000000001,38.950000000000045,1,1,1.0
133,4,0.0,321.02,436.86,218.98000000000002,1,1,1.0
133,8,807.06,221.81,77.37,63.60000000000002,1,1,1.0
133,5,6.64,302.62,130.19000000000003,47.110000000000014,1,1,1.0
133,6,272.18,273.16,151.07,49.75,1,1,1.0
134,3,215.47,257.05,87.33000000000001,38.81,1,1,1.0
134,4,0.0,324.23,424.32,215.76999999999998,1,1,1.0
134,8,799.84,222.32,78.54999999999995,63.69999999999999,1,1,1.0
134,5,0.0,303.71,123.73,48.02000000000004,1,1,1.0
134,6,256.09,274.46,152.74,51.28000000000003,1,1,1.0
